11
12
12
12
12
13
14
17
20
22
28
50
67
80
95
100
131
131
139
152
184
200
211
242
252
260
266
273
279
292
296
301
303
305
318
322
332
342
348
355
357
362
365
365
369
373
374
376
381
384
384
386
389
392
393
395
396
399
399
403
405
406
407
405
409
413
414
417
417
418
419
420
425
428
428
428
428
433
433
436
440
447
455
458
461
469
470
470
472
474
474
475
479
483
487
496
501
510
522
526
528
539
548
582
591
604
614
622
629
639
646
657
664
681
687
691
697
703
709
718
726
733
747
759
728
774
783
787
791
808
816
820
819
826
829
832
835
842
844
848
848
850
850
854
855
859
860
861
864
863
865
864
865
868
869
874
876
882
886
892
899
910
910
918
919
925
929
931
932
939
944
953
956
958
963
964
965
971
974
976
979
985
988
999
